donor_id,gene_symbol,probe_id,detected_sample_count,total_sample_count,detection_rate
normalized_microarray_donor15496,TPM1,1029722,470,470,1.0
normalized_microarray_donor15496,TPM1,1030777,470,470,1.0
normalized_microarray_donor15496,TPM1,1030778,450,470,0.9574468085106383
normalized_microarray_donor15496,TRIM40,1035144,2,470,0.00425531914893617
normalized_microarray_donor15496,TRIM40,1035145,20,470,0.0425531914893617
normalized_microarray_donor15496,TRIM46,1038649,257,470,0.5468085106382978
normalized_microarray_donor15496,TRIM46,1038650,3,470,0.006382978723404255
normalized_microarray_donor15496,TRIM46,1061310,470,470,1.0
normalized_microarray_donor15496,TXNDC15,1038974,470,470,1.0
normalized_microarray_donor15496,TXNDC15,1038975,470,470,1.0
normalized_microarray_donor15496,UBAP2,1041521,470,470,1.0
normalized_microarray_donor15496,UBAP2,1041522,332,470,0.7063829787234043
normalized_microarray_donor15496,UBQLN4,1041134,467,470,0.9936170212765958
normalized_microarray_donor15496,UBQLN4,1041135,359,470,0.7638297872340426
normalized_microarray_donor15496,UBTF,1011311,405,470,0.8617021276595744
normalized_microarray_donor15496,UBTF,1020229,469,470,0.997872340425532
normalized_microarray_donor15496,USP50,1031669,4,470,0.00851063829787234
normalized_microarray_donor15496,USP50,1031670,8,470,0.01702127659574468
normalized_microarray_donor15496,USP8,1014451,470,470,1.0
normalized_microarray_donor15496,USP8,1019894,470,470,1.0
normalized_microarray_donor15496,VAMP4,1022872,469,470,0.997872340425532
normalized_microarray_donor15496,VAMP4,1022873,470,470,1.0
normalized_microarray_donor15496,VAMP4,1063422,467,470,0.9936170212765958
normalized_microarray_donor15496,VN1R10P,1037931,7,470,0.014893617021276596
normalized_microarray_donor15496,VN1R10P,1037932,8,470,0.01702127659574468
normalized_microarray_donor15496,WDHD1,1024873,427,470,0.9085106382978724
normalized_microarray_donor15496,WDHD1,1024874,454,470,0.9659574468085106
normalized_microarray_donor15496,WDHD1,1067761,21,470,0.04468085106382979
normalized_microarray_donor15496,WDR41,1042082,470,470,1.0
normalized_microarray_donor15496,WDR41,1042083,470,470,1.0
normalized_microarray_donor15496,WNT3,1050353,470,470,1.0
normalized_microarray_donor15496,WNT3,1050354,11,470,0.023404255319148935
normalized_microarray_donor15496,WWOX,1025804,470,470,1.0
normalized_microarray_donor15496,WWOX,1025805,470,470,1.0
normalized_microarray_donor15496,WWOX,1043133,470,470,1.0
normalized_microarray_donor15496,WWOX,1043134,470,470,1.0
normalized_microarray_donor15496,WWOX,1043135,408,470,0.8680851063829788
normalized_microarray_donor15496,WWOX,1043136,470,470,1.0
normalized_microarray_donor15496,XPO1,1050310,221,470,0.4702127659574468
normalized_microarray_donor15496,XPO1,1050311,470,470,1.0
normalized_microarray_donor15496,ZNF322,1039074,447,470,0.951063829787234
normalized_microarray_donor15496,ZNF322,1039075,470,470,1.0
normalized_microarray_donor15496,ZNF608,1025964,467,470,0.9936170212765958
normalized_microarray_donor15496,ZNF608,1025965,457,470,0.9723404255319149
normalized_microarray_donor15697,APOE,1059132,501,501,1.0
normalized_microarray_donor15697,APOE,1059133,501,501,1.0
normalized_microarray_donor15697,APOE,1067762,501,501,1.0
normalized_microarray_donor15697,ARHGEF2,1019068,499,501,0.9960079840319361
normalized_microarray_donor15697,ARHGEF2,1048871,494,501,0.9860279441117764
normalized_microarray_donor15697,ASH1L,1041471,476,501,0.9500998003992016
normalized_microarray_donor15697,ASH1L,1041472,501,501,1.0
normalized_microarray_donor15697,ASNS,1026103,501,501,1.0
normalized_microarray_donor15697,ASNS,1026104,501,501,1.0
normalized_microarray_donor15697,ASXL3,1015239,353,501,0.7045908183632734
normalized_microarray_donor15697,ASXL3,1015423,408,501,0.8143712574850299
normalized_microarray_donor15697,ASXL3,1016305,456,501,0.9101796407185628
normalized_microarray_donor15697,BAG3,1048474,501,501,1.0
normalized_microarray_donor15697,BAG3,1048475,498,501,0.9940119760479041
normalized_microarray_donor15697,BBS9,1022575,501,501,1.0
normalized_microarray_donor15697,BBS9,1022576,482,501,0.9620758483033932
normalized_microarray_donor15697,BCKDK,1011486,501,501,1.0
normalized_microarray_donor15697,BCKDK,1019002,494,501,0.9860279441117764
normalized_microarray_donor15697,BCL9,1058854,501,501,1.0
normalized_microarray_donor15697,BCL9,1058855,482,501,0.9620758483033932
normalized_microarray_donor15697,BIN3,1041427,501,501,1.0
normalized_microarray_donor15697,BIN3,1041428,487,501,0.9720558882235529
normalized_microarray_donor15697,BIN3,1041429,497,501,0.9920159680638723
normalized_microarray_donor15697,BRD3,1050009,501,501,1.0
normalized_microarray_donor15697,BRD3,1050010,501,501,1.0
normalized_microarray_donor15697,BRIP1,1037918,28,501,0.05588822355289421
normalized_microarray_donor15697,BST1,1058746,231,501,0.46107784431137727
normalized_microarray_donor15697,BST1,1058747,211,501,0.42115768463073855
normalized_microarray_donor15697,C5ORF24,1015240,501,501,1.0
normalized_microarray_donor15697,C5ORF24,1020488,500,501,0.998003992015968
normalized_microarray_donor15697,CAB39L,1011604,501,501,1.0
normalized_microarray_donor15697,CAB39L,1020073,501,501,1.0
normalized_microarray_donor15697,CAMK2D,1013642,501,501,1.0
normalized_microarray_donor15697,CAMK2D,1017819,501,501,1.0
normalized_microarray_donor15697,CAMK2D,1027100,223,501,0.44510978043912175
normalized_microarray_donor15697,CAMK2D,1027101,501,501,1.0
normalized_microarray_donor15697,CAPN13,1036609,500,501,0.998003992015968
normalized_microarray_donor15697,CAPN13,1036610,352,501,0.7025948103792415
normalized_microarray_donor15697,CARS2,1039201,501,501,1.0
normalized_microarray_donor15697,CARS2,1039202,478,501,0.9540918163672655
normalized_microarray_donor15697,CC2D2A,1011388,469,501,0.936127744510978
normalized_microarray_donor15697,CC2D2A,1018275,495,501,0.9880239520958084
normalized_microarray_donor15697,CCDC62,1029581,249,501,0.49700598802395207
normalized_microarray_donor15697,CCDC62,1029582,10,501,0.01996007984031936
normalized_microarray_donor15697,CCDC85A,1014186,499,501,0.9960079840319361
normalized_microarray_donor15697,CCDC85A,1017604,501,501,1.0
normalized_microarray_donor15697,CCT3,1029523,501,501,1.0
normalized_microarray_donor15697,CCT3,1029524,501,501,1.0
normalized_microarray_donor15697,CD19,1058473,461,501,0.9201596806387226
normalized_microarray_donor15697,CD19,1058474,455,501,0.908183632734531
normalized_microarray_donor15697,CHRNB1,1058196,498,501,0.9940119760479041
normalized_microarray_donor15697,CHRNB1,1058197,62,501,0.12375249500998003
normalized_microarray_donor15697,CLCN3,1025182,501,501,1.0
normalized_microarray_donor15697,CLCN3,1025183,501,501,1.0
normalized_microarray_donor15697,CLCN3,1025184,501,501,1.0
normalized_microarray_donor15697,CNOT6L,1033005,489,501,0.9760479041916168
normalized_microarray_donor15697,CNOT6L,1033006,501,501,1.0
normalized_microarray_donor15697,CNOT6L,1033007,501,501,1.0
normalized_microarray_donor15697,CNTN1,1058103,500,501,0.998003992015968
normalized_microarray_donor15697,CNTN1,1058104,500,501,0.998003992015968
normalized_microarray_donor15697,COL3A1,1058092,7,501,0.013972055888223553
normalized_microarray_donor15697,COL3A1,1058093,113,501,0.22554890219560877
normalized_microarray_donor15697,COL3A1,1058094,1,501,0.001996007984031936
normalized_microarray_donor15697,COL3A1,1058095,13,501,0.02594810379241517
normalized_microarray_donor15697,COMMD1,1034390,501,501,1.0
normalized_microarray_donor15697,COMMD1,1034391,501,501,1.0
normalized_microarray_donor15697,CRLS1,1020322,501,501,1.0
normalized_microarray_donor15697,CTSB,1030215,501,501,1.0
normalized_microarray_donor15697,CTSB,1030216,501,501,1.0
normalized_microarray_donor15697,CTSB,1030217,501,501,1.0
normalized_microarray_donor15697,DCST1,1014309,6,501,0.011976047904191617
normalized_microarray_donor15697,DCST1,1018959,188,501,0.37524950099800397
normalized_microarray_donor15697,DCST1,1034485,10,501,0.01996007984031936
normalized_microarray_donor15697,DCUN1D1,1042987,501,501,1.0
normalized_microarray_donor15697,DCUN1D1,1060966,501,501,1.0
normalized_microarray_donor15697,DDRGK1,1039498,501,501,1.0
normalized_microarray_donor15697,DDRGK1,1039499,501,501,1.0
normalized_microarray_donor15697,DGKQ,1057741,500,501,0.998003992015968
normalized_microarray_donor15697,DGKQ,1057742,1,501,0.001996007984031936
normalized_microarray_donor15697,DIRC1,1036088,501,501,1.0
normalized_microarray_donor15697,DIRC1,1036089,2,501,0.003992015968063872
normalized_microarray_donor15697,DLG2,1011473,500,501,0.998003992015968
normalized_microarray_donor15697,DLG2,1014060,493,501,0.9840319361277445
normalized_microarray_donor15697,DLG2,1015299,500,501,0.998003992015968
normalized_microarray_donor15697,DLG2,1020078,498,501,0.9940119760479041
normalized_microarray_donor15697,DNAH17,1029339,10,501,0.01996007984031936
normalized_microarray_donor15697,DNAH17,1029340,448,501,0.8942115768463074
normalized_microarray_donor15697,DNASE1L1,1057592,277,501,0.5528942115768463
normalized_microarray_donor15697,DNASE1L1,1057593,501,501,1.0
normalized_microarray_donor15697,DNM1L,1026402,501,501,1.0
normalized_microarray_donor15697,DNM1L,1026403,501,501,1.0
normalized_microarray_donor15697,DNM1L,1026404,501,501,1.0
normalized_microarray_donor15697,DPP6,1021964,501,501,1.0
normalized_microarray_donor15697,DPP6,1021965,501,501,1.0
normalized_microarray_donor15697,DPP6,1021966,491,501,0.9800399201596807
normalized_microarray_donor15697,DPP6,1025983,487,501,0.9720558882235529
normalized_microarray_donor15697,DYRK1A,1026233,501,501,1.0
normalized_microarray_donor15697,DYRK1A,1026234,500,501,0.998003992015968
normalized_microarray_donor15697,DYRK1A,1026235,501,501,1.0
normalized_microarray_donor15697,ELOVL7,1014431,499,501,0.9960079840319361
normalized_microarray_donor15697,ELOVL7,1017481,501,501,1.0
normalized_microarray_donor15697,FAM171A2,1013916,345,501,0.688622754491018
normalized_microarray_donor15697,FAM171A2,1017989,445,501,0.8882235528942116
normalized_microarray_donor15697,FAM47E,1011673,475,501,0.9481037924151696
normalized_microarray_donor15697,FAM47E,1015924,501,501,1.0
normalized_microarray_donor15697,FASN,1057064,500,501,0.998003992015968
normalized_microarray_donor15697,FASN,1057065,254,501,0.5069860279441117
normalized_microarray_donor15697,FBRSL1,1014256,501,501,1.0
normalized_microarray_donor15697,FBRSL1,1015696,501,501,1.0
normalized_microarray_donor15697,FCGR2A,1019379,495,501,0.9880239520958084
normalized_microarray_donor15697,FCGR2B,1026970,9,501,0.017964071856287425
normalized_microarray_donor15697,FCGR2B,1026971,40,501,0.07984031936127745
normalized_microarray_donor15697,FCGR3B,1057035,250,501,0.499001996007984
normalized_microarray_donor15697,FGD4,1035818,501,501,1.0
normalized_microarray_donor15697,FGD4,1035819,8,501,0.015968063872255488
normalized_microarray_donor15697,FGD4,1064628,439,501,0.8762475049900199
normalized_microarray_donor15697,FYN,1029625,501,501,1.0
normalized_microarray_donor15697,FYN,1029626,501,501,1.0
normalized_microarray_donor15697,FYN,1029627,501,501,1.0
normalized_microarray_donor15697,GAK,1056538,501,501,1.0
normalized_microarray_donor15697,GAK,1056539,501,501,1.0
normalized_microarray_donor15697,GALNT14,1039165,501,501,1.0
normalized_microarray_donor15697,GALNT14,1039166,478,501,0.9540918163672655
normalized_microarray_donor15697,GALNT9,1013164,500,501,0.998003992015968
normalized_microarray_donor15697,GALNT9,1013937,374,501,0.7465069860279441
normalized_microarray_donor15697,GALNT9,1018522,494,501,0.9860279441117764
normalized_microarray_donor15697,GALNT9,1063388,231,501,0.46107784431137727
normalized_microarray_donor15697,GBF1,1049375,501,501,1.0
normalized_microarray_donor15697,GBF1,1049376,388,501,0.7744510978043913
normalized_microarray_donor15697,GCH1,1029868,119,501,0.2375249500998004
normalized_microarray_donor15697,GCH1,1029869,55,501,0.10978043912175649
normalized_microarray_donor15697,GCH1,1029901,398,501,0.7944111776447106
normalized_microarray_donor15697,GCH1,1030010,81,501,0.16167664670658682
normalized_microarray_donor15697,GCH1,1056474,19,501,0.03792415169660679
normalized_microarray_donor15697,GJA5,1024400,6,501,0.011976047904191617
normalized_microarray_donor15697,GJA5,1024401,143,501,0.28542914171656686
normalized_microarray_donor15697,GJA5,1056413,7,501,0.013972055888223553
normalized_microarray_donor15697,GPM6B,1023580,501,501,1.0
normalized_microarray_donor15697,GPM6B,1056269,501,501,1.0
normalized_microarray_donor15697,GPM6B,1056270,501,501,1.0
normalized_microarray_donor15697,GPM6B,1056271,501,501,1.0
normalized_microarray_donor15697,GPNMB,1024151,468,501,0.9341317365269461
normalized_microarray_donor15697,GPNMB,1024152,9,501,0.017964071856287425
normalized_microarray_donor15697,GPR65,1049669,13,501,0.02594810379241517
normalized_microarray_donor15697,GPR65,1049670,27,501,0.05389221556886228
normalized_microarray_donor15697,GPRIN3,1021672,336,501,0.6706586826347305
normalized_microarray_donor15697,GPRIN3,1021673,334,501,0.6666666666666666
normalized_microarray_donor15697,GUSBP2,1010976,501,501,1.0
normalized_microarray_donor15697,HEATR6,1040127,500,501,0.998003992015968
normalized_microarray_donor15697,HEATR6,1040128,495,501,0.9880239520958084
normalized_microarray_donor15697,HIP1R,1049068,501,501,1.0
normalized_microarray_donor15697,HIP1R,1049069,501,501,1.0
normalized_microarray_donor15697,HLA-DQA1,1018703,5,501,0.00998003992015968
normalized_microarray_donor15697,HLA-DQA1,1021190,444,501,0.8862275449101796
normalized_microarray_donor15697,HLA-DQA1,1055658,489,501,0.9760479041916168
normalized_microarray_donor15697,HLA-DQA1,1055659,498,501,0.9940119760479041
normalized_microarray_donor15697,HLA-DQA1,1055660,3,501,0.005988023952095809
normalized_microarray_donor15697,HLA-DQB1,1055654,498,501,0.9940119760479041
normalized_microarray_donor15697,HLA-DQB1,1055655,166,501,0.3313373253493014
normalized_microarray_donor15697,HLA-DRA,1055652,186,501,0.3712574850299401
normalized_microarray_donor15697,HLA-DRA,1055653,496,501,0.9900199600798403
normalized_microarray_donor15697,HLA-DRB1,1055650,501,501,1.0
normalized_microarray_donor15697,HLA-DRB1,1055651,501,501,1.0
normalized_microarray_donor15697,INPP5F,1046229,501,501,1.0
normalized_microarray_donor15697,INPP5F,1046230,501,501,1.0
normalized_microarray_donor15697,IP6K2,1030752,501,501,1.0
normalized_microarray_donor15697,IP6K2,1030753,501,501,1.0
normalized_microarray_donor15697,IP6K2,1030791,500,501,0.998003992015968
normalized_microarray_donor15697,IP6K2,1030792,501,501,1.0
normalized_microarray_donor15697,IQCJ,1021047,215,501,0.4291417165668663
normalized_microarray_donor15697,IQCJ,1021142,295,501,0.5888223552894212
normalized_microarray_donor15697,IQCJ,1021143,369,501,0.7365269461077845
normalized_microarray_donor15697,IQCJ,1021144,299,501,0.5968063872255489
normalized_microarray_donor15697,IQCJ-SCHIP1,1044119,501,501,1.0
normalized_microarray_donor15697,IQCJ-SCHIP1,1044120,501,501,1.0
normalized_microarray_donor15697,IRS2,1049467,500,501,0.998003992015968
normalized_microarray_donor15697,IRS2,1049468,495,501,0.9880239520958084
normalized_microarray_donor15697,IRS2,1049469,501,501,1.0
normalized_microarray_donor15697,ITGA2B,1054940,425,501,0.8483033932135728
normalized_microarray_donor15697,ITGA2B,1054941,395,501,0.7884231536926147
normalized_microarray_donor15697,ITGA8,1049617,432,501,0.8622754491017964
normalized_microarray_donor15697,ITGA8,1049618,461,501,0.9201596806387226
normalized_microarray_donor15697,ITGAE,1054931,494,501,0.9860279441117764
normalized_microarray_donor15697,ITGAE,1054932,500,501,0.998003992015968
normalized_microarray_donor15697,ITIH1,1054912,126,501,0.25149700598802394
normalized_microarray_donor15697,ITIH1,1054913,500,501,0.998003992015968
normalized_microarray_donor15697,ITPKB,1054898,501,501,1.0
normalized_microarray_donor15697,ITPKB,1054899,501,501,1.0
normalized_microarray_donor15697,KCNIP3,1022417,501,501,1.0
normalized_microarray_donor15697,KCNIP3,1022418,501,501,1.0
normalized_microarray_donor15697,KCNIP3,1022419,335,501,0.6686626746506986
normalized_microarray_donor15697,KCNN3,1027249,501,501,1.0
normalized_microarray_donor15697,KCNN3,1027250,471,501,0.9401197604790419
normalized_microarray_donor15697,KCNN3,1027251,448,501,0.8942115768463074
normalized_microarray_donor15697,KCNS3,1054772,501,501,1.0
normalized_microarray_donor15697,KCNS3,1054773,439,501,0.8762475049900199
normalized_microarray_donor15697,KCNS3,1054774,43,501,0.08582834331337326
normalized_microarray_donor15697,KLHDC1,1035775,501,501,1.0
normalized_microarray_donor15697,KLHDC1,1035776,501,501,1.0
normalized_microarray_donor15697,KLHL7,1025738,501,501,1.0
normalized_microarray_donor15697,KLHL7,1025739,501,501,1.0
normalized_microarray_donor15697,KLHL7,1063321,492,501,0.9820359281437125
normalized_microarray_donor15697,KNTC1,1048212,496,501,0.9900199600798403
normalized_microarray_donor15697,KNTC1,1048213,496,501,0.9900199600798403
normalized_microarray_donor15697,KPNA1,1015121,501,501,1.0
normalized_microarray_donor15697,KPNA1,1020579,498,501,0.9940119760479041
normalized_microarray_donor15697,KPNA3,1054722,501,501,1.0
normalized_microarray_donor15697,KPNA3,1054723,500,501,0.998003992015968
normalized_microarray_donor15697,KRTCAP2,1033536,501,501,1.0
normalized_microarray_donor15697,KRTCAP2,1033537,501,501,1.0
