probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,total_detected_samples,total_samples,overall_detection_rate,valid_gene_symbol,reliable_probe
1036523,A_23_P421638,60242,ZBTB47,zinc finger and BTB domain containing 47,92999.0,3,3677,3702,0.9932468935710427,True,True
1036522,A_24_P71700,60242,ZBTB47,zinc finger and BTB domain containing 47,92999.0,3,3700,3702,0.9994597514856834,True,True
1036521,A_24_P20292,60243,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010.0,2,2823,3702,0.7625607779578606,True,True
1036520,A_24_P913716,60243,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010.0,2,3700,3702,0.9994597514856834,True,True
1036519,A_32_P169353,60243,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010.0,2,3464,3702,0.9357104267963263,True,True
1036518,A_23_P39755,60243,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",93010.0,2,2502,3702,0.6758508914100486,True,True
1036517,A_32_P421816,60244,NT5C1B,"5'-nucleotidase, cytosolic IB",93034.0,2,14,3702,0.0037817396002160996,True,False
1036516,A_24_P394075,60244,NT5C1B,"5'-nucleotidase, cytosolic IB",93034.0,2,7,3702,0.0018908698001080498,True,False
1036515,CUST_621_PI416261804,60245,PKHD1L1,polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1,93035.0,8,38,3702,0.010264721772015126,True,False
1036514,A_23_P392486,60245,PKHD1L1,polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1,93035.0,8,6,3702,0.0016207455429497568,True,False
1036513,CUST_1341_PI416261804,60246,COQ10A,coenzyme Q10 homolog A (S. cerevisiae),93058.0,12,2565,3702,0.692868719611021,True,True
1036512,A_23_P354798,60246,COQ10A,coenzyme Q10 homolog A (S. cerevisiae),93058.0,12,3569,3702,0.9640734737979471,True,True
1036511,CUST_12923_PI416261804,60248,C13orf27,testis expressed 30,93081.0,13,1655,3702,0.4470556455969746,True,False
1036510,A_23_P362046,60248,C13orf27,testis expressed 30,93081.0,13,3660,3702,0.9886547811993517,True,True
1036509,A_23_P43238,60252,NAPRT1,nicotinate phosphoribosyltransferase domain containing 1,93100.0,8,2674,3702,0.722312263641275,True,True
1036508,A_23_P258312,60252,NAPRT1,nicotinate phosphoribosyltransferase domain containing 1,93100.0,8,3700,3702,0.9994597514856834,True,True
1036507,CUST_9237_PI416261804,60256,ORAI3,ORAI calcium release-activated calcium modulator 3,93129.0,16,3354,3702,0.9059967585089141,True,True
1036506,A_23_P106898,60256,ORAI3,ORAI calcium release-activated calcium modulator 3,93129.0,16,2288,3702,0.6180443003781739,True,True
1036505,A_32_P113114,60258,ZNF561,zinc finger protein 561,93134.0,19,3142,3702,0.848730415991356,True,True
1036504,A_23_P433107,60258,ZNF561,zinc finger protein 561,93134.0,19,3111,3702,0.8403565640194489,True,True
1036503,CUST_4761_PI416261804,60260,OLFM2,olfactomedin 2,93145.0,19,1843,3702,0.49783900594273367,True,False
1036502,A_23_P67151,60260,OLFM2,olfactomedin 2,93145.0,19,3477,3702,0.9392220421393841,True,True
1036501,A_23_P103248,60263,PIGM,"phosphatidylinositol glycan anchor biosynthesis, class M",93183.0,1,3532,3702,0.9540788762830902,True,True
1036500,CUST_11731_PI416261804,60264,IGSF8,"immunoglobulin superfamily, member 8",93185.0,1,3626,3702,0.9794705564559697,True,True
1036499,A_23_P137423,60264,IGSF8,"immunoglobulin superfamily, member 8",93185.0,1,3663,3702,0.9894651539708266,True,True
1036498,CUST_541_PI416261804,60265,C1orf158,chromosome 1 open reading frame 158,93190.0,1,155,3702,0.041869259859535386,True,False
1036497,A_23_P74668,60265,C1orf158,chromosome 1 open reading frame 158,93190.0,1,3691,3702,0.9970286331712588,True,True
1036496,CUST_11067_PI416261804,60267,PGAP3,post-GPI attachment to proteins 3,93210.0,17,484,3702,0.1307401404646137,True,False
1036495,A_23_P207077,60267,PGAP3,post-GPI attachment to proteins 3,93210.0,17,102,3702,0.027552674230145867,True,False
1036494,A_24_P275828,60267,PGAP3,post-GPI attachment to proteins 3,93210.0,17,3688,3702,0.9962182603997839,True,True
1036493,CUST_8769_PI416261804,60268,CCDC114,coiled-coil domain containing 114,93233.0,19,54,3702,0.014586709886547812,True,False
1036492,A_32_P24125,60268,CCDC114,coiled-coil domain containing 114,93233.0,19,2457,3702,0.6636952998379254,True,True
1036489,CUST_2324_PI416261804,60272,FAM125A,"family with sequence similarity 125, member A",93343.0,19,3272,3702,0.8838465694219341,True,True
1036488,A_23_P393758,60272,FAM125A,"family with sequence similarity 125, member A",93343.0,19,3260,3702,0.8806050783360346,True,True
1036487,A_24_P337012,60273,SP140L,SP140 nuclear body protein-like,93349.0,2,1923,3702,0.5194489465153971,True,True
1036486,A_23_P337753,60273,SP140L,SP140 nuclear body protein-like,93349.0,2,270,3702,0.07293354943273905,True,False
1036485,A_23_P75239,60274,OPALIN,oligodendrocytic myelin paranodal and inner loop protein,93377.0,10,3665,3702,0.9900054024851431,True,True
1036484,A_24_P132813,60274,OPALIN,oligodendrocytic myelin paranodal and inner loop protein,93377.0,10,3624,3702,0.9789303079416531,True,True
1036483,CUST_8529_PI416261804,60275,MMGT1,membrane magnesium transporter 1,93380.0,X,3699,3702,0.9991896272285251,True,True
1036482,A_23_P11224,60275,MMGT1,membrane magnesium transporter 1,93380.0,X,3699,3702,0.9991896272285251,True,True
1036481,CUST_11963_PI416261804,60276,MYL10,"myosin, light chain 10, regulatory",93408.0,7,88,3702,0.02377093462992977,True,False
1036480,A_23_P393015,60276,MYL10,"myosin, light chain 10, regulatory",93408.0,7,93,3702,0.025121555915721232,True,False
1036479,CUST_436_PI417507815,60281,ARMC6,armadillo repeat containing 6,93436.0,19,3017,3702,0.8149648838465694,True,True
1036478,A_23_P425750,60281,ARMC6,armadillo repeat containing 6,93436.0,19,3693,3702,0.9975688816855753,True,True
1036477,CUST_10542_PI416261804,60284,ZNF670,zinc finger protein 670,93474.0,1,1315,3702,0.35521339816315506,True,False
1036476,A_23_P74981,60284,ZNF670,zinc finger protein 670,93474.0,1,3531,3702,0.953808752025932,True,True
1036475,CUST_3105_PI416261804,60285,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1-like,93487.0,14,3678,3702,0.993517017828201,True,True
1036474,A_32_P7823,60285,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1-like,93487.0,14,3472,3702,0.9378714208535927,True,True
1036473,A_23_P140309,60285,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1-like,93487.0,14,3700,3702,0.9994597514856834,True,True
1036472,A_32_P84933,60285,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1-like,93487.0,14,3428,3702,0.9259859535386278,True,True
1036471,A_24_P107674,60285,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1-like,93487.0,14,3666,3702,0.9902755267423015,True,True
1036470,CUST_8521_PI416261804,60286,TPTE2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,93492.0,13,16,3702,0.004321988114532685,True,False
1036469,A_23_P129458,60287,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1",93517.0,16,111,3702,0.029983792544570502,True,False
1036468,A_23_P357838,60287,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1",93517.0,16,45,3702,0.012155591572123177,True,False
1036467,CUST_13645_PI416261804,60294,WDR67,WD repeat domain 67,93594.0,8,3245,3702,0.8765532144786602,True,True
1036466,A_23_P334218,60294,WDR67,WD repeat domain 67,93594.0,8,3670,3702,0.9913560237709347,True,True
1036465,CUST_4935_PI416261804,60295,FBXO44,F-box protein 44,93611.0,1,2870,3702,0.7752566180443003,True,True
1036464,A_24_P11965,60296,MRFAP1,Morf4 family associated protein 1,93621.0,4,3700,3702,0.9994597514856834,True,True
1036462,A_23_P144453,60296,MRFAP1,Morf4 family associated protein 1,93621.0,4,3694,3702,0.9978390059427337,True,True
1036461,A_23_P368870,60297,LOC93622,Morf4 family associated protein 1-like 1 pseudogene,93622.0,4,9,3702,0.0024311183144246355,True,False
1036460,CUST_3673_PI416261804,60297,LOC93622,Morf4 family associated protein 1-like 1 pseudogene,93622.0,4,23,3702,0.006212857914640735,True,False
1036459,CUST_10622_PI416261804,60300,AC004053.1,TBC1 domain containing kinase,93627.0,4,3626,3702,0.9794705564559697,True,True
1036458,A_23_P133075,60300,AC004053.1,TBC1 domain containing kinase,93627.0,4,3690,3702,0.9967585089141004,True,True
1036457,CUST_7708_PI416261804,60304,ACPT,"acid phosphatase, testicular",93650.0,19,178,3702,0.04808211777417612,True,False
1036456,A_23_P330419,60304,ACPT,"acid phosphatase, testicular",93650.0,19,1674,3702,0.4521880064829822,True,False
1036455,CUST_230_PI416261804,60311,CGB5,"chorionic gonadotropin, beta polypeptide 5",93659.0,19,3700,3702,0.9994597514856834,True,True
1036454,A_24_P395814,60311,CGB5,"chorionic gonadotropin, beta polypeptide 5",93659.0,19,269,3702,0.07266342517558076,True,False
1036453,CUST_1304_PI416261804,60313,CAPZA3,"capping protein (actin filament) muscle Z-line, alpha 3",93661.0,12,16,3702,0.004321988114532685,True,False
1036452,A_23_P87727,60313,CAPZA3,"capping protein (actin filament) muscle Z-line, alpha 3",93661.0,12,37,3702,0.009994597514856833,True,False
1036451,CUST_9954_PI416261804,60315,ARHGAP18,Rho GTPase activating protein 18,93663.0,6,2738,3702,0.7396002160994057,True,True
1036450,A_32_P162250,60315,ARHGAP18,Rho GTPase activating protein 18,93663.0,6,2507,3702,0.6772015126958401,True,True
1036449,CUST_9384_PI416261804,60601,ACRC,acidic repeat containing,93953.0,X,2889,3702,0.7803889789303079,True,True
1036448,A_23_P171237,60601,ACRC,acidic repeat containing,93953.0,X,3675,3702,0.9927066450567261,True,True
1036447,A_24_P131697,60621,ACTR8,ARP8 actin-related protein 8 homolog (yeast),93973.0,3,3568,3702,0.9638033495407887,True,True
1036446,A_23_P80694,60621,ACTR8,ARP8 actin-related protein 8 homolog (yeast),93973.0,3,3561,3702,0.9619124797406807,True,True
1036445,A_24_P921683,60634,FOXP2,forkhead box P2,93986.0,7,2511,3702,0.6782820097244733,True,True
1036444,A_24_P16559,60634,FOXP2,forkhead box P2,93986.0,7,1323,3702,0.3573743922204214,True,False
1036443,A_24_P16556,60634,FOXP2,forkhead box P2,93986.0,7,1204,3702,0.32522960561858455,True,False
1036442,A_23_P134542,60634,FOXP2,forkhead box P2,93986.0,7,2419,3702,0.6534305780659103,True,True
1036441,CUST_8452_PI416261804,60653,PIGS,"phosphatidylinositol glycan anchor biosynthesis, class S",94005.0,17,3036,3702,0.820097244732577,True,True
1036440,A_23_P66715,60653,PIGS,"phosphatidylinositol glycan anchor biosynthesis, class S",94005.0,17,2802,3702,0.7568881685575365,True,True
1036439,A_24_P99526,60663,TTYH2,tweety homolog 2 (Drosophila),94015.0,17,2186,3702,0.5904916261480281,True,True
1036438,A_23_P66432,60663,TTYH2,tweety homolog 2 (Drosophila),94015.0,17,3402,3702,0.9189627228525121,True,True
1036436,A_23_P10542,60678,HTRA3,HtrA serine peptidase 3,94031.0,4,37,3702,0.009994597514856833,True,False
1036435,A_23_P395438,60678,HTRA3,HtrA serine peptidase 3,94031.0,4,2836,3702,0.7660723933009185,True,True
1036434,CUST_637_PI416261804,60679,CAMK2N2,calcium/calmodulin-dependent protein kinase II inhibitor 2,94032.0,3,3653,3702,0.9867639113992437,True,True
1036433,A_23_P18406,60679,CAMK2N2,calcium/calmodulin-dependent protein kinase II inhibitor 2,94032.0,3,3702,3702,1.0,True,True
1036432,A_32_P160896,60680,FTMT,ferritin mitochondrial,94033.0,5,2772,3702,0.7487844408427877,True,True
1036431,A_23_P367596,60680,FTMT,ferritin mitochondrial,94033.0,5,55,3702,0.014856834143706105,True,False
1036430,CUST_1127_PI416261804,60686,ZNF101,zinc finger protein 101,94039.0,19,2815,3702,0.7603997839005943,True,True
1036429,A_23_P142407,60686,ZNF101,zinc finger protein 101,94039.0,19,3686,3702,0.9956780118854673,True,True
1036428,A_23_P83939,60703,SYAP1,synapse associated protein 1,94056.0,X,3679,3702,0.9937871420853592,True,True
1036427,A_32_P198868,60703,SYAP1,synapse associated protein 1,94056.0,X,18,3702,0.004862236628849271,True,False
1036426,A_32_P493225,60706,LENG9,leukocyte receptor cluster (LRC) member 9,94059.0,19,1056,3702,0.2852512155591572,True,False
1036425,A_23_P346337,60727,SFXN1,sideroflexin 1,94081.0,5,3696,3702,0.9983792544570502,True,True
1036424,A_24_P394420,60727,SFXN1,sideroflexin 1,94081.0,5,1794,3702,0.4846029173419773,True,False
1036423,A_23_P416212,60732,HSPB9,"heat shock protein, alpha-crystallin-related, B9",94086.0,17,1704,3702,0.46029173419773095,True,False
1036422,A_23_P49725,60732,HSPB9,"heat shock protein, alpha-crystallin-related, B9",94086.0,17,2224,3702,0.6007563479200432,True,True
1036421,A_23_P108819,60743,SFXN5,sideroflexin 5,94097.0,2,2881,3702,0.7782279848730416,True,True
1036420,A_24_P63030,60743,SFXN5,sideroflexin 5,94097.0,2,3700,3702,0.9994597514856834,True,True
1036418,A_23_P129829,60749,ORMDL3,ORM1-like 3 (S. cerevisiae),94103.0,17,3700,3702,0.9994597514856834,True,True
1036417,CUST_586_PI416261804,60753,TMEM203,transmembrane protein 203,94107.0,9,3345,3702,0.9035656401944895,True,True
1036416,CUST_3406_PI416261804,60753,TMEM203,transmembrane protein 203,94107.0,9,3475,3702,0.9386817936250675,True,True
1036415,A_23_P136238,60753,TMEM203,transmembrane protein 203,94107.0,9,3675,3702,0.9927066450567261,True,True
1036414,CUST_1186_PI416261804,60767,SYTL5,synaptotagmin-like 5,94122.0,X,1454,3702,0.3927606699081578,True,False
1036413,A_23_P317082,60767,SYTL5,synaptotagmin-like 5,94122.0,X,587,3702,0.1585629389519179,True,False
1036412,CUST_9792_PI416261804,60779,ARHGAP12,Rho GTPase activating protein 12,94134.0,10,3570,3702,0.9643435980551054,True,True
1036411,A_23_P149775,60779,ARHGAP12,Rho GTPase activating protein 12,94134.0,10,3699,3702,0.9991896272285251,True,True
1036410,CUST_9158_PI416261804,60782,RP1L1,retinitis pigmentosa 1-like 1,94137.0,8,47,3702,0.012695840086439762,True,False
1036409,A_23_P309396,60782,RP1L1,retinitis pigmentosa 1-like 1,94137.0,8,252,3702,0.06807131280388978,True,False
1036408,CUST_1694_PI416261804,60804,ABCC12,"ATP-binding cassette, sub-family C (CFTR/MRP), member 12",94160.0,16,3697,3702,0.9986493787142086,True,True
1036407,A_24_P287766,60804,ABCC12,"ATP-binding cassette, sub-family C (CFTR/MRP), member 12",94160.0,16,1912,3702,0.5164775796866559,True,True
1036406,A_24_P235098,60868,FOXQ1,forkhead box Q1,94234.0,6,3700,3702,0.9994597514856834,True,True
1036405,A_32_P164246,60868,FOXQ1,forkhead box Q1,94234.0,6,3702,3702,1.0,True,True
1036404,CUST_5502_PI416261804,60869,GNG8,"guanine nucleotide binding protein (G protein), gamma 8",94235.0,19,2045,3702,0.5524041058887088,True,True
1036403,A_24_P79070,60869,GNG8,"guanine nucleotide binding protein (G protein), gamma 8",94235.0,19,3403,3702,0.9192328471096705,True,True
1036402,CUST_189_PI416261804,60872,EPSTI1,epithelial stromal interaction 1 (breast),94240.0,13,1739,3702,0.4697460831982712,True,False
1036401,A_23_P105794,60872,EPSTI1,epithelial stromal interaction 1 (breast),94240.0,13,2001,3702,0.5405186385737439,True,True
1036400,CUST_8898_PI416261804,60906,PPP1R14A,"protein phosphatase 1, regulatory (inhibitor) subunit 14A",94274.0,19,3695,3702,0.998109130199892,True,True
1036399,A_24_P296772,60906,PPP1R14A,"protein phosphatase 1, regulatory (inhibitor) subunit 14A",94274.0,19,3699,3702,0.9991896272285251,True,True
1036398,A_24_P155016,61002,TSGA14,centrosomal protein 41kDa,95681.0,7,3227,3702,0.8716909778498109,True,True
1036397,A_23_P111413,61002,TSGA14,centrosomal protein 41kDa,95681.0,7,3619,3702,0.9775796866558617,True,True
1036396,A_23_P215070,61002,TSGA14,centrosomal protein 41kDa,95681.0,7,3655,3702,0.9873041599135602,True,True
1036395,A_23_P365685,61019,LIMS3,LIM and senescent cell antigen-like domains 3,96626.0,2,1247,3702,0.33684494867639114,True,False
1036394,CUST_11141_PI416261804,61024,TGS1,trimethylguanosine synthase 1,96764.0,8,3698,3702,0.9989195029713668,True,True
1036393,A_23_P60899,61024,TGS1,trimethylguanosine synthase 1,96764.0,8,3318,3702,0.8962722852512156,True,True
1036392,CUST_9381_PI416261804,76550,EGLN3,egl nine homolog 3 (C. elegans),112399.0,14,3677,3702,0.9932468935710427,True,True
1036391,A_23_P360379,76550,EGLN3,egl nine homolog 3 (C. elegans),112399.0,14,3691,3702,0.9970286331712588,True,True
1036390,CUST_1307_PI416261804,76552,AC092070.4,baculoviral IAP repeat containing 8,112401.0,19,41,3702,0.011075094543490005,True,False
1036389,A_23_P90058,76552,AC092070.4,baculoviral IAP repeat containing 8,112401.0,19,38,3702,0.010264721772015126,True,False
1036388,A_23_P203475,76588,PRKCDBP,"protein kinase C, delta binding protein",112464.0,11,3700,3702,0.9994597514856834,True,True
1036387,A_23_P129717,76592,ERI2,ERI1 exoribonuclease family member 2,112479.0,16,423,3702,0.11426256077795786,True,False
1036386,CUST_13702_PI416261804,76593,SAT2,spermidine/spermine N1-acetyltransferase family member 2,112483.0,17,3700,3702,0.9994597514856834,True,True
1036385,A_23_P15402,76593,SAT2,spermidine/spermine N1-acetyltransferase family member 2,112483.0,17,3700,3702,0.9994597514856834,True,True
1036384,A_23_P37144,76594,C14orf126,chromosome 14 open reading frame 126,112487.0,14,3657,3702,0.9878444084278768,True,True
1036383,A_23_P332871,76594,C14orf126,chromosome 14 open reading frame 126,112487.0,14,22,3702,0.005942733657482442,True,False
1036382,CUST_9650_PI416261804,76595,GTF3C6,"general transcription factor IIIC, polypeptide 6, alpha 35kDa",112495.0,6,3694,3702,0.9978390059427337,True,True
1036381,A_23_P400465,76595,GTF3C6,"general transcription factor IIIC, polypeptide 6, alpha 35kDa",112495.0,6,3700,3702,0.9994597514856834,True,True
1036380,A_23_P213541,76596,SNX18,sorting nexin 18,112574.0,5,3153,3702,0.8517017828200972,True,True
1036379,A_32_P41254,76598,MRAP2,melanocortin 2 receptor accessory protein 2,112609.0,6,3588,3702,0.9692058346839546,True,True
1036378,A_23_P357207,76598,MRAP2,melanocortin 2 receptor accessory protein 2,112609.0,6,3656,3702,0.9875742841707186,True,True
1036377,CUST_464_PI416261804,76599,RWDD2A,RWD domain containing 2A,112611.0,6,3599,3702,0.9721772015126958,True,True
1036376,A_23_P255076,76599,RWDD2A,RWD domain containing 2A,112611.0,6,3700,3702,0.9994597514856834,True,True
1036375,CUST_979_PI416261804,76603,TUBA3E,"tubulin, alpha 3e",112714.0,2,25,3702,0.00675310642895732,True,False
1036374,CUST_13760_PI416261804,76606,IL17F,interleukin 17F,112744.0,6,15,3702,0.004051863857374392,True,False
1036373,A_23_P167882,76606,IL17F,interleukin 17F,112744.0,6,95,3702,0.025661804430037818,True,False
1036372,CUST_12338_PI416261804,76608,STX1B,syntaxin 1B,112755.0,16,3694,3702,0.9978390059427337,True,True
1036371,A_23_P152462,76608,STX1B,syntaxin 1B,112755.0,16,3694,3702,0.9978390059427337,True,True
1036370,CUST_5018_PI416261804,76610,C1orf85,chromosome 1 open reading frame 85,112770.0,1,3415,3702,0.92247433819557,True,True
1036369,A_23_P85893,76610,C1orf85,chromosome 1 open reading frame 85,112770.0,1,3662,3702,0.9891950297136682,True,True
1036368,CUST_13658_PI416261804,76611,KRT71,keratin 71,112802.0,12,345,3702,0.09319286871961102,True,False
1036367,A_23_P99044,76611,KRT71,keratin 71,112802.0,12,2181,3702,0.5891410048622366,True,True
1036366,CUST_8107_PI416261804,76616,C14orf149,chromosome 14 open reading frame 149,112849.0,14,3588,3702,0.9692058346839546,True,True
1036365,A_23_P14458,76616,C14orf149,chromosome 14 open reading frame 149,112849.0,14,3479,3702,0.9397622906537006,True,True
1036364,A_24_P245646,76618,TP53RK,TP53 regulating kinase,112858.0,20,3552,3702,0.9594813614262561,True,True
1036363,A_23_P109055,76618,TP53RK,TP53 regulating kinase,112858.0,20,2296,3702,0.6202052944354403,True,True
